date,period,value
2020-10-23,2020-09-30,47697779.89
2021-04-10,2020-12-31,4944641.35
2021-04-27,2021-03-31,5475380.63
2021-08-18,2021-06-30,9336446.31
2021-10-23,2021-09-30,14288184.62
2022-04-29,2021-12-31,22279390.42
2022-04-29,2022-03-31,9963559.54
2022-08-30,2022-06-30,18701550.56
2022-10-31,2022-09-30,24535644.27
2023-04-28,2022-12-31,28393454.71
2023-04-28,2023-03-31,1918138.01
2023-07-29,2023-06-30,3054691.15
2023-10-21,2023-09-30,3773041.24
2024-04-22,2023-12-31,3878462.61
2024-04-22,2024-03-31,968088.89
2024-08-10,2024-06-30,1587961.66
2024-10-29,2024-09-30,2207057.55
2025-04-25,2024-12-31,2899801.42
2025-04-25,2025-03-31,664436.42
2025-08-29,2025-06-30,1216915.76
2025-10-23,2025-09-30,1744374.34
