date,period,value
2020-10-23,2020-09-30,28636031.02
2021-04-10,2020-12-31,33620947.88
2021-04-27,2021-03-31,49160743.42
2021-08-18,2021-06-30,62680040.68
2021-10-23,2021-09-30,80739539.39
2022-04-29,2021-12-31,94216719.49
2022-04-29,2022-03-31,107576041.9
2022-08-30,2022-06-30,22052504.62
2022-10-31,2022-09-30,16822222.43
2023-04-28,2022-12-31,2206517.78
2023-04-28,2023-03-31,2491276.31
2023-07-29,2023-06-30,2510623.43
2023-10-21,2023-09-30,2305053.78
2024-04-22,2023-12-31,1808231.25
2024-04-22,2024-03-31,1845488.19
2024-08-10,2024-06-30,1778090.41
2024-10-29,2024-09-30,1772680.16
2025-04-25,2024-12-31,1795544.86
2025-04-25,2025-03-31,1881034.9
2025-08-29,2025-06-30,1881272.02
2025-10-23,2025-09-30,2712510.72
