date,period,value
2020-04-28,2020-03-31,22315957.17
2020-08-10,2020-06-30,23575380.67
2020-10-20,2020-09-30,107792466.76
2021-03-30,2020-12-31,108244077.24
2021-04-28,2021-03-31,108057085.19
2021-08-20,2021-06-30,107854584.46
2021-10-28,2021-09-30,107106302.12
2022-04-12,2021-12-31,129783063.29
2022-04-22,2022-03-31,130027455.99
2022-08-16,2022-06-30,129085553.09
2022-10-28,2022-09-30,136542621.2
2023-04-28,2022-12-31,139954565.26
2023-04-28,2023-03-31,138532912.05
2023-08-29,2023-06-30,158639597.74
2023-10-27,2023-09-30,154075827.53
2024-04-29,2023-12-31,150167619.81
2024-04-29,2024-03-31,145893187.5
2024-08-30,2024-06-30,142665244.41
2024-10-30,2024-09-30,139452944.24
2025-04-22,2024-12-31,468084668.95
2025-04-22,2025-03-31,461724049.12
2025-08-29,2025-06-30,455329498.06
2025-10-30,2025-09-30,990720597.79
