date,period,value
2022-01-10,2020-12-31,277731.36
2022-01-10,2021-06-30,3240.86
2022-07-06,2021-12-31,9845.92
2022-09-22,2022-06-30,30001.54
2022-12-02,2021-09-30,9845.92
2022-12-02,2022-09-30,30001.54
2023-04-26,2022-03-31,27000.03
2023-04-26,2022-12-31,44271.55
2023-08-25,2023-06-30,100.01
2023-10-27,2023-09-30,100.01
2024-04-26,2023-12-31,6556.14
2024-08-30,2024-06-30,4235.0
2024-10-30,2024-09-30,8235.0
2025-04-26,2024-12-31,130057.86
2025-08-30,2025-06-30,12000.0
2025-10-31,2025-09-30,12000.0
2026-03-25,2025-12-31,30033.0
