date,period,value
2020-04-30,2020-03-31,112297170.26
2020-08-31,2020-06-30,102477540.26
2020-10-30,2020-09-30,95478626.92
2021-04-30,2020-12-31,81461170.29
2021-04-30,2021-03-31,58208098.62
2021-08-20,2021-06-30,57158752.71
2021-10-30,2021-09-30,71081028.3
2022-04-20,2021-12-31,53690968.55
2022-04-20,2022-03-31,43025277.67
2022-08-18,2022-06-30,44741207.55
2022-10-29,2022-09-30,35941207.55
2023-04-29,2022-12-31,68132988.11
2023-04-29,2023-03-31,47710807.55
2023-08-31,2023-06-30,44960807.55
2023-10-31,2023-09-30,68441207.55
2024-04-27,2023-12-31,42264516.58
2024-04-27,2024-03-31,39602485.33
2024-08-30,2024-06-30,53907263.11
2024-10-24,2024-09-30,44841207.55
2025-04-23,2024-12-31,60649573.39
2025-04-23,2025-03-31,62736207.55
2025-08-29,2025-06-30,51971407.55
2025-10-31,2025-09-30,36617732.55
