date,period,value
2020-04-21,2020-03-31,64605329.33
2020-08-08,2020-06-30,107198568.6
2020-10-30,2020-09-30,156855426.6
2021-03-20,2020-12-31,241723417.86
2021-04-28,2021-03-31,87419742.45
2021-08-11,2021-06-30,130554030.92
2021-10-28,2021-09-30,184520472.82
2022-03-31,2021-12-31,293270318.38
2022-04-27,2022-03-31,87565402.29
2022-08-10,2022-06-30,145273623.19
2022-10-25,2022-09-30,214550442.7
2023-03-31,2022-12-31,328694976.22
2023-04-28,2023-03-31,94523224.57
2023-08-10,2023-06-30,168426453.19
2023-10-27,2023-09-30,248955240.05
2024-03-30,2023-12-31,396794495.93
2024-04-30,2024-03-31,121691664.16
2024-08-10,2024-06-30,215608338.52
2024-10-29,2024-09-30,319182639.16
2025-03-29,2024-12-31,683582524.64
2025-04-30,2025-03-31,211577075.84
2025-08-15,2025-06-30,378569061.9
2025-10-31,2025-09-30,546112262.15
2026-03-28,2025-12-31,783637595.92
