date,period,value
2020-04-25,2020-03-31,180078254.13
2020-08-28,2020-06-30,146547742.84
2020-10-30,2020-09-30,169956517.32
2021-04-23,2020-12-31,195061930.06
2021-04-23,2021-03-31,199541154.99
2021-08-25,2021-06-30,231883195.75
2021-10-27,2021-09-30,236414460.26
2022-04-15,2021-12-31,240832641.95
2022-04-28,2022-03-31,185259291.98
2022-08-30,2022-06-30,224642329.62
2022-10-25,2022-09-30,221229266.52
2023-04-15,2022-12-31,209321503.09
2023-04-28,2023-03-31,203400176.86
2023-08-31,2023-06-30,193642181.71
2023-10-26,2023-09-30,187316866.84
2024-04-13,2023-12-31,168980662.83
2024-04-26,2024-03-31,160570419.59
2024-08-29,2024-06-30,156696644.84
2024-10-24,2024-09-30,157268760.48
2025-04-15,2024-12-31,158365587.85
2025-04-28,2025-03-31,156200510.67
2025-08-27,2025-06-30,154139597.91
2025-10-29,2025-09-30,155987134.67
