date,period,value
2020-09-08,2020-06-30,5673089508.51
2021-04-27,2020-03-31,6911601000.0
2021-04-27,2021-03-31,737232000.0
2021-08-28,2021-06-30,4487888282.0
2021-10-26,2021-09-30,1175791000.0
2022-03-30,2021-12-31,1535875513.65
2022-04-28,2022-03-31,7330762000.0
2022-08-27,2022-06-30,2582738355.23
2022-10-26,2022-09-30,5856315000.0
2023-04-28,2022-12-31,6235231331.01
2023-04-28,2023-03-31,204639000.0
2023-08-29,2023-06-30,1747823957.07
2023-10-31,2023-09-30,1628618000.0
2024-04-30,2023-12-31,2513480521.86
2024-04-30,2024-03-31,1999623000.0
2024-10-31,2024-09-30,1438866000.0
2025-04-29,2025-03-31,1226365000.0
2025-08-29,2025-06-30,6404644672.72
2025-10-30,2025-09-30,8385355000.0
