date,period,value
2020-04-28,2020-03-31,25461025224.13
2020-08-27,2020-06-30,26478518628.64
2020-10-26,2020-09-30,25619695000.0
2021-04-27,2020-12-31,28019038913.78
2021-04-27,2021-03-31,24670558000.0
2021-08-28,2021-06-30,32417305422.28
2021-10-26,2021-09-30,37550947000.0
2022-03-30,2021-12-31,32726203590.21
2022-04-28,2022-03-31,34265738000.0
2022-08-27,2022-06-30,34877416940.79
2022-10-26,2022-09-30,32195835000.0
2023-04-28,2022-12-31,29808457951.28
2023-04-28,2023-03-31,24513645000.0
2023-08-29,2023-06-30,21536485410.92
2023-10-31,2023-09-30,25051392000.0
2024-04-30,2023-12-31,29728174195.92
2024-04-30,2024-03-31,25155313000.0
2024-08-29,2024-06-30,26979019751.35
2024-10-31,2024-09-30,24205669000.0
2025-04-29,2024-12-31,22394252433.73
2025-04-29,2025-03-31,23071943000.0
2025-08-29,2025-06-30,21519882519.54
2025-10-30,2025-09-30,17501346000.0
