date,period,value
2020-09-08,2020-06-30,2300474103.45
2020-10-26,2020-09-30,1801102000.0
2021-04-27,2020-03-31,906111000.0
2022-04-28,2022-03-31,2811793000.0
2022-08-27,2022-06-30,5600794920.24
2022-10-26,2022-09-30,6711857000.0
2023-04-28,2022-12-31,8699209819.6
2023-08-29,2023-06-30,1411608708.01
2023-10-31,2023-09-30,1318142000.0
2024-04-30,2023-12-31,1508842419.14
2024-04-30,2024-03-31,1356136000.0
2024-08-29,2024-06-30,1446547094.08
2024-10-31,2024-09-30,1865924000.0
2025-04-29,2024-12-31,2582191047.76
2025-10-30,2025-09-30,127253000.0
