date,period,value
2020-04-28,2020-03-31,847851920.82
2020-08-27,2020-06-30,1787279289.91
2020-10-26,2020-09-30,2527778000.0
2021-04-27,2020-12-31,3716174271.97
2021-04-27,2021-03-31,579046000.0
2021-08-28,2021-06-30,1259524050.78
2021-10-26,2021-09-30,2201884000.0
2022-03-30,2021-12-31,2947031170.23
2022-04-28,2022-03-31,676914000.0
2022-08-27,2022-06-30,1550506069.65
2022-10-26,2022-09-30,2607833000.0
2023-04-28,2022-12-31,3424727951.35
2023-04-28,2023-03-31,601470000.0
2023-08-29,2023-06-30,1308043226.61
2023-10-31,2023-09-30,1964812000.0
2024-04-30,2023-12-31,2956907723.21
2024-04-30,2024-03-31,684779000.0
2024-08-29,2024-06-30,1574361201.48
2024-10-31,2024-09-30,2122954000.0
2025-04-29,2024-12-31,3009831354.24
2025-04-29,2025-03-31,522155000.0
2025-08-29,2025-06-30,1477807401.73
2025-10-30,2025-09-30,2194944000.0
