date,period,value
2020-04-28,2020-03-31,-26834174.82
2020-08-27,2020-06-30,-60964276.65
2020-10-26,2020-09-30,-44406000.0
2021-04-27,2020-12-31,-101639225.78
2021-04-27,2021-03-31,-12628000.0
2021-08-28,2021-06-30,-60954561.3
2021-10-26,2021-09-30,-80983000.0
2022-03-30,2021-12-31,-151982822.67
2022-04-28,2022-03-31,28938000.0
2022-08-27,2022-06-30,89674959.52
2022-10-26,2022-09-30,134401000.0
2023-04-28,2022-12-31,99204332.53
2023-04-28,2023-03-31,-1001000.0
2023-08-29,2023-06-30,43800961.33
2023-10-31,2023-09-30,-6265000.0
2024-04-30,2023-12-31,45630746.62
2024-04-30,2024-03-31,45756000.0
2024-08-29,2024-06-30,12354635.22
2024-10-31,2024-09-30,24956000.0
2025-04-29,2024-12-31,39291186.88
2025-04-29,2025-03-31,16635000.0
2025-08-29,2025-06-30,27225429.74
2025-10-30,2025-09-30,32975000.0
