date,period,value
2020-09-08,2020-06-30,2635465642.64
2020-10-26,2020-09-30,2107405000.0
2021-04-27,2020-03-31,4508612000.0
2021-08-28,2021-06-30,1099184000.54
2022-08-27,2022-06-30,10871454942.32
2022-10-26,2022-09-30,5676006000.0
2023-04-28,2022-12-31,469665418.99
2023-04-28,2023-03-31,5389525000.0
2023-08-29,2023-06-30,6560299855.79
2023-10-31,2023-09-30,2956473000.0
2024-08-29,2024-06-30,380237895.57
2024-10-31,2024-09-30,2720927000.0
2025-04-29,2024-12-31,2793248759.0
2025-04-29,2025-03-31,1019000000.0
2025-10-30,2025-09-30,4574766000.0
