date,period,value
2020-04-28,2020-03-31,915583430.29
2020-08-27,2020-06-30,1867858656.56
2020-10-26,2020-09-30,2890021000.0
2021-04-27,2020-12-31,4611947087.47
2021-04-27,2021-03-31,1012515000.0
2021-08-28,2021-06-30,2111674625.76
2021-10-26,2021-09-30,3211797000.0
2022-03-30,2021-12-31,4430301193.93
2022-04-28,2022-03-31,1118910000.0
2022-08-27,2022-06-30,2274713077.18
2022-10-26,2022-09-30,3449994000.0
2023-04-28,2022-12-31,4789581110.83
2023-04-28,2023-03-31,1127691000.0
2023-08-29,2023-06-30,2238125200.18
2023-10-31,2023-09-30,3309137000.0
2024-04-30,2023-12-31,4326488036.49
2024-04-30,2024-03-31,985916000.0
2024-08-29,2024-06-30,2001395353.36
2024-10-31,2024-09-30,2982276000.0
2025-04-29,2024-12-31,4004981350.37
2025-04-29,2025-03-31,940258000.0
2025-08-29,2025-06-30,1991918565.35
2025-10-30,2025-09-30,3090617000.0
