date,period,value
2020-04-28,2020-03-31,470404.07
2020-08-27,2020-06-30,835166.46
2020-10-26,2020-09-30,1323000.0
2021-04-27,2020-12-31,1663890.19
2021-04-27,2021-03-31,225000.0
2021-08-28,2021-06-30,234097.44
2021-10-26,2021-09-30,432000.0
2022-03-30,2021-12-31,614802.84
2022-04-28,2022-03-31,176000.0
2022-08-27,2022-06-30,295210.07
2022-10-26,2022-09-30,415000.0
2023-04-28,2022-12-31,533992.94
2023-04-28,2023-03-31,119000.0
2023-08-29,2023-06-30,322116.99
2023-10-31,2023-09-30,442000.0
2024-04-30,2023-12-31,560908.14
2024-04-30,2024-03-31,170000.0
2024-08-29,2024-06-30,238782.89
2024-10-31,2024-09-30,358000.0
2025-04-29,2024-12-31,477565.79
2025-04-29,2025-03-31,101000.0
2025-08-29,2025-06-30,164751.56
2025-10-30,2025-09-30,229000.0
