date,period,value
2020-04-28,2020-03-31,77164869.9
2020-08-27,2020-06-30,156768683.19
2020-10-26,2020-09-30,237524000.0
2021-04-27,2020-12-31,327404765.62
2021-04-27,2021-03-31,94535000.0
2021-08-28,2021-06-30,186827678.29
2021-10-26,2021-09-30,303643000.0
2022-03-30,2021-12-31,375837919.01
2022-04-28,2022-03-31,114975000.0
2022-08-27,2022-06-30,239275890.72
2022-10-26,2022-09-30,353212000.0
2023-04-28,2022-12-31,431513243.74
2023-04-28,2023-03-31,84387000.0
2023-08-29,2023-06-30,195340289.29
2023-10-31,2023-09-30,297648000.0
2024-04-30,2023-12-31,413813441.56
2024-04-30,2024-03-31,91897000.0
2024-08-29,2024-06-30,179530944.26
2024-10-31,2024-09-30,286083000.0
2025-04-29,2024-12-31,381366570.86
2025-04-29,2025-03-31,94876000.0
2025-08-29,2025-06-30,198363434.54
2025-10-30,2025-09-30,331963000.0
