date,period,value
2020-04-28,2020-03-31,5017892204.02
2020-08-27,2020-06-30,2566061023.08
2020-10-26,2020-09-30,3780901000.0
2021-04-27,2020-12-31,3586086458.84
2021-04-27,2021-03-31,4814052000.0
2021-08-28,2021-06-30,6180699343.37
2021-10-26,2021-09-30,8733613000.0
2022-03-30,2021-12-31,8807841216.85
2022-04-28,2022-03-31,9504828000.0
2022-08-27,2022-06-30,10327767485.16
2022-10-26,2022-09-30,12003539000.0
2023-04-28,2022-12-31,13869536648.33
2023-04-28,2023-03-31,16278093000.0
2023-08-29,2023-06-30,17675663248.86
2023-10-31,2023-09-30,18299822000.0
2024-04-30,2023-12-31,19140071062.14
2024-04-30,2024-03-31,20213784000.0
2024-08-29,2024-06-30,19787100552.87
2024-10-31,2024-09-30,21487135000.0
2025-04-29,2024-12-31,22033574900.56
2025-04-29,2025-03-31,23345714000.0
2025-08-29,2025-06-30,26736298350.43
2025-10-30,2025-09-30,29306823000.0
