date,period,value
2020-04-28,2020-03-31,46141709.15
2020-08-25,2020-06-30,82461389.02
2020-10-27,2020-09-30,124710418.4
2021-04-06,2020-12-31,157516598.4
2021-04-27,2021-03-31,39534887.23
2021-08-24,2021-06-30,71448705.17
2021-10-26,2021-09-30,104442479.6
2022-03-29,2021-12-31,139069242.1
2022-04-26,2022-03-31,33939110.72
2022-08-23,2022-06-30,83261957.84
2022-10-25,2022-09-30,114400557.0
2023-04-18,2022-12-31,147975550.14
2023-04-25,2023-03-31,33283052.95
2023-08-22,2023-06-30,63666821.3
2023-10-26,2023-09-30,94620143.91
2024-04-26,2023-12-31,133763920.05
2024-04-26,2024-03-31,32582040.87
2024-08-27,2024-06-30,62761228.56
2024-10-25,2024-09-30,85227319.8
2025-04-22,2024-12-31,113587354.91
2025-04-22,2025-03-31,24685682.09
2025-08-26,2025-06-30,44801093.82
2025-10-25,2025-09-30,56632467.68
