date,period,value
2020-04-29,2020-03-31,8064966.15
2020-08-25,2020-06-30,30665537.07
2020-10-30,2020-09-30,43070445.18
2021-03-23,2020-12-31,66238865.83
2021-04-29,2021-03-31,18762546.61
2021-08-17,2021-06-30,27059645.46
2021-10-25,2021-09-30,39627198.29
2022-04-30,2021-12-31,54087503.22
2022-04-30,2022-03-31,10671307.89
2022-08-31,2022-06-30,14165315.3
2022-10-31,2022-09-30,24959357.21
2023-04-29,2022-12-31,36628820.72
2023-04-29,2023-03-31,10828503.24
2023-08-30,2023-06-30,20567308.83
2023-10-31,2023-09-30,30989108.32
2024-04-30,2023-12-31,44732263.24
2024-04-30,2024-03-31,13046502.22
2024-08-30,2024-06-30,36410423.0
2024-10-31,2024-09-30,49424641.13
2025-04-26,2024-12-31,61049751.08
2025-04-26,2025-03-31,23332030.53
2025-08-30,2025-06-30,45607617.79
2025-10-25,2025-09-30,61531613.29
