date,period,value
2020-04-25,2020-03-31,11389838.68
2020-08-29,2020-06-30,11845082.04
2020-10-31,2020-09-30,12300325.4
2021-04-30,2020-12-31,17054116.64
2021-04-30,2021-03-31,15364463.4
2021-08-28,2021-06-30,16712684.12
2021-10-30,2021-09-30,8732363.64
2022-04-30,2021-12-31,46449069.74
2022-04-30,2022-03-31,40066908.02
2022-08-30,2022-06-30,50253167.16
2022-10-29,2022-09-30,47740574.0
2023-04-27,2022-12-31,11743527.61
2023-04-27,2023-03-31,12041186.73
2023-08-16,2023-06-30,9957572.89
2023-10-28,2023-09-30,9244066.47
2024-04-27,2023-12-31,9112746.27
2024-04-27,2024-03-31,8324825.07
2024-08-31,2024-06-30,7103547.21
2024-10-31,2024-09-30,7602563.97
2025-04-29,2024-12-31,24425433.91
2025-04-29,2025-03-31,24473584.65
2025-08-27,2025-06-30,24889431.95
2025-10-31,2025-09-30,24990110.77
