date,period,value
2020-04-30,2020-03-31,-17041103.04
2020-08-28,2020-06-30,-67204544.4
2020-10-30,2020-09-30,-65713447.89
2021-03-31,2020-12-31,-78003979.1
2021-04-30,2021-03-31,1917124.1
2021-08-27,2021-06-30,11183710.46
2021-10-29,2021-09-30,2876172.72
2022-03-31,2021-12-31,204035021.24
2022-04-29,2022-03-31,-426027.58
2022-08-26,2022-06-30,-1746527.44
2022-10-28,2022-09-30,-207256539.41
2023-03-31,2022-12-31,12238205.28
2023-04-28,2023-03-31,-728793.45
2023-08-30,2023-06-30,-5119961.97
2023-10-27,2023-09-30,-2812116.05
2024-03-28,2023-12-31,-4314834.39
2024-04-30,2024-03-31,4686303.34
2024-08-30,2024-06-30,5819372.27
2024-10-31,2024-09-30,14978965.16
2025-03-29,2024-12-31,15753556.68
2025-04-30,2025-03-31,-1917124.09
2025-08-29,2025-06-30,53326219.73
2025-10-31,2025-09-30,36498130.48
2026-03-31,2025-12-31,6497405.87
