date,period,value
2022-06-06,2020-12-31,80000000.0
2022-06-06,2021-12-31,210000000.0
2023-01-13,2022-06-30,210000000.0
2023-05-15,2022-12-31,210000000.0
2023-07-11,2023-03-31,210000000.0
2023-08-22,2023-06-30,210000000.0
2023-10-27,2023-09-30,280000000.0
2024-04-25,2023-12-31,280000000.0
2024-04-25,2024-03-31,280000000.0
2024-08-20,2024-06-30,363742150.0
2024-10-30,2024-09-30,363742150.0
2025-04-30,2024-12-31,363742150.0
2025-04-30,2025-03-31,363742150.0
2025-08-30,2025-06-30,363742150.0
2025-10-31,2025-09-30,363742150.0
2026-04-01,2025-12-31,363742150.0
