date,period,value
2020-04-28,2020-03-31,0.14
2020-08-31,2020-06-30,0.45
2020-10-31,2020-09-30,0.98
2021-03-30,2020-12-31,1.4
2021-04-30,2021-03-31,0.33
2021-08-31,2021-06-30,0.56
2021-10-29,2021-09-30,0.92
2022-04-30,2021-12-31,1.12
2022-04-30,2022-03-31,0.27
2022-08-30,2022-06-30,0.54
2022-10-28,2022-09-30,0.86
2023-04-29,2022-12-31,1.01
2023-04-29,2023-03-31,0.34
2023-08-26,2023-06-30,0.68
2023-10-31,2023-09-30,1.01
2024-04-26,2023-12-31,1.21
2024-04-26,2024-03-31,0.31
2024-08-28,2024-06-30,0.55
2024-10-31,2024-09-30,0.79
2025-04-29,2024-12-31,0.93
2025-04-29,2025-03-31,0.23
2025-08-28,2025-06-30,0.55
2025-10-29,2025-09-30,0.81
