date,period,value
2022-04-30,2021-12-31,394075680.46
2022-04-30,2022-03-31,303973198.49
2022-08-30,2022-06-30,243790151.34
2022-10-28,2022-09-30,229592987.75
2023-04-29,2022-12-31,186283157.46
2023-04-29,2023-03-31,167410811.62
2023-08-26,2023-06-30,146274570.47
2023-10-31,2023-09-30,189417922.55
2024-04-26,2023-12-31,206113150.41
2024-04-26,2024-03-31,212006910.4
2024-08-28,2024-06-30,195458641.47
2024-10-31,2024-09-30,192090621.6
2025-04-29,2024-12-31,182800587.47
2025-04-29,2025-03-31,156141919.91
2025-08-28,2025-06-30,110268822.89
2025-10-29,2025-09-30,108516231.97
