date,period,value
2021-04-16,2020-12-31,12913148.11
2021-09-15,2021-06-30,13661823.54
2022-04-07,2021-12-31,15753897.45
2022-09-16,2022-06-30,17962711.42
2022-10-27,2022-09-30,19183459.51
2023-04-18,2022-12-31,26663584.62
2023-04-18,2023-03-31,26885503.02
2023-08-30,2023-06-30,29314661.98
2023-10-27,2023-09-30,29669408.87
2024-04-18,2023-12-31,27188354.61
2024-04-18,2024-03-31,29007754.27
2024-08-20,2024-06-30,30885706.59
2024-10-25,2024-09-30,33195422.91
2025-04-18,2024-12-31,34008643.72
2025-04-25,2025-03-31,36372380.03
2025-08-19,2025-06-30,38600402.83
2025-10-22,2025-09-30,44923949.46
