date,period,value
2020-04-25,2020-03-31,25394080.33
2020-08-26,2020-06-30,23882035.16
2020-10-28,2020-09-30,24210992.0
2021-04-23,2020-12-31,24028751.02
2021-04-23,2021-03-31,21650750.95
2021-08-27,2021-06-30,21488899.72
2021-10-28,2021-09-30,25064471.19
2022-04-27,2021-12-31,18471706.43
2022-04-27,2022-03-31,18774213.98
2022-08-19,2022-06-30,18384385.22
2022-10-28,2022-09-30,20880682.79
2023-04-27,2022-12-31,17522644.08
2023-04-27,2023-03-31,17582194.08
2023-08-24,2023-06-30,12764998.42
2023-10-28,2023-09-30,12159501.14
2024-04-27,2023-12-31,8133547.3
2024-04-27,2024-03-31,7757123.69
2024-08-29,2024-06-30,7733913.97
2024-10-29,2024-09-30,7649213.97
2025-04-25,2024-12-31,214843.75
2025-04-25,2025-03-31,214843.75
2025-08-20,2025-06-30,214843.75
2025-10-29,2025-09-30,214843.75
