date,period,value
2020-04-29,2020-03-31,249879278.02
2020-08-28,2020-06-30,247455226.27
2020-10-28,2020-09-30,251523864.68
2021-04-27,2020-12-31,267349075.66
2021-04-27,2021-03-31,273725595.1
2021-08-10,2021-06-30,277089420.44
2021-10-29,2021-09-30,351859999.2
2022-04-22,2021-12-31,361046588.27
2022-04-22,2022-03-31,368522612.84
2022-08-30,2022-06-30,373652347.18
2022-10-26,2022-09-30,391624942.84
2023-04-15,2022-12-31,395871482.28
2023-04-27,2023-03-31,399325611.05
2023-08-30,2023-06-30,412323689.77
2023-10-25,2023-09-30,432905120.36
2024-04-19,2023-12-31,440991591.62
2024-04-19,2024-03-31,456187796.07
2024-08-23,2024-06-30,463989079.68
2024-10-29,2024-09-30,479724204.4
2025-04-23,2024-12-31,480911939.67
2025-04-23,2025-03-31,486798050.39
2025-08-27,2025-06-30,495823670.04
2025-10-29,2025-09-30,508101417.0
