date,period,value
2020-04-18,2020-03-31,32623849.18
2020-08-18,2020-06-30,89347268.11
2020-10-30,2020-09-30,132520901.08
2021-04-16,2020-12-31,125237982.65
2021-04-16,2021-03-31,29330998.7
2021-08-27,2021-06-30,47277343.1
2021-10-29,2021-09-30,21885571.13
2022-04-23,2021-12-31,27845527.64
2022-04-23,2022-03-31,-3557404.67
2022-08-27,2022-06-30,11696552.19
2022-10-28,2022-09-30,24377989.07
2023-04-08,2022-12-31,41255184.46
2023-04-12,2023-03-31,20855751.25
2023-08-30,2023-06-30,43868896.01
2023-10-30,2023-09-30,65068017.38
2024-04-27,2023-12-31,86205745.95
2024-04-27,2024-03-31,25649765.62
2024-08-16,2024-06-30,24490776.88
2024-10-25,2024-09-30,-5497330.36
2025-04-28,2024-12-31,-163455868.14
2025-04-28,2025-03-31,-32814240.34
2025-08-29,2025-06-30,-52809082.71
2025-10-29,2025-09-30,-61592316.43
