date,period,value
2020-04-24,2020-03-31,212587152.72
2020-08-25,2020-06-30,198710706.72
2020-10-27,2020-09-30,213974797.32
2021-04-13,2020-12-31,230635491.4
2021-04-27,2021-03-31,236463598.72
2021-07-30,2021-06-30,208710706.72
2021-10-26,2021-09-30,197054492.08
2022-04-26,2021-12-31,198298545.3
2022-04-26,2022-03-31,209652123.34
2022-08-16,2022-06-30,263476025.66
2022-10-28,2022-09-30,155229323.87
2023-04-28,2022-12-31,154990595.46
2023-04-28,2023-03-31,155404405.0
2023-08-22,2023-06-30,145436645.86
2023-10-28,2023-09-30,157229141.12
2024-04-25,2023-12-31,194584966.59
2024-04-25,2024-03-31,211523189.59
2024-08-27,2024-06-30,147698473.5
2024-10-28,2024-09-30,195004628.59
2025-04-24,2024-12-31,168918573.1
2025-04-24,2025-03-31,165442010.08
2025-08-28,2025-06-30,175070773.3
2025-10-27,2025-09-30,292144880.38
