date,period,value
2020-04-29,2020-03-31,15988544307.7
2020-08-28,2020-06-30,17662429549.88
2020-10-29,2020-09-30,17931457253.1
2021-03-24,2020-12-31,13263826749.5
2021-04-29,2021-03-31,15211288069.11
2021-08-27,2021-06-30,16396996451.72
2021-10-28,2021-09-30,15980745703.15
2022-03-31,2021-12-31,16613898223.28
2022-04-29,2022-03-31,16547384264.08
2022-08-26,2022-06-30,16581968509.85
2022-10-26,2022-09-30,17327122723.48
2023-03-30,2022-12-31,18979484818.31
2023-04-28,2023-03-31,19291409787.75
2023-08-31,2023-06-30,20621145284.26
2023-10-25,2023-09-30,21538860364.93
2024-03-27,2023-12-31,22131511387.51
2024-04-26,2024-03-31,23201002890.81
2024-08-30,2024-06-30,25442005669.64
2024-10-26,2024-09-30,24108734162.18
2025-03-29,2024-12-31,29795915841.6
2025-04-26,2025-03-31,30588276794.72
2025-08-30,2025-06-30,31300014354.47
2025-10-31,2025-09-30,29946104693.22
2026-03-28,2025-12-31,36351389494.18
