date,period,value
2020-04-28,2020-03-31,1108068664.53
2020-08-14,2020-06-30,2105398628.84
2020-10-27,2020-09-30,3363718231.84
2021-03-31,2020-12-31,4449038122.75
2021-04-27,2021-03-31,1298432068.57
2021-08-13,2021-06-30,2899118217.12
2021-10-28,2021-09-30,4758386383.18
2022-03-31,2021-12-31,8214013639.85
2022-04-29,2022-03-31,2245282067.43
2022-08-19,2022-06-30,4726225699.53
2022-10-27,2022-09-30,7178884056.11
2023-04-07,2022-12-31,9485490462.04
2023-04-28,2023-03-31,2378333884.23
2023-08-18,2023-06-30,4481843386.44
2023-10-27,2023-09-30,6639702803.41
2024-04-12,2023-12-31,8922760421.21
2024-04-30,2024-03-31,2167829220.27
2024-08-26,2024-06-30,4332235895.77
2024-10-28,2024-09-30,6704105455.28
2025-04-11,2024-12-31,8942446612.69
2025-04-29,2025-03-31,2170954051.8
2025-08-27,2025-06-30,4529549482.39
2025-10-29,2025-09-30,7075393104.07
