date,period,value
2020-04-30,2020-03-31,241349334.65
2020-08-21,2020-06-30,256634677.37
2020-10-30,2020-09-30,269885678.55
2021-03-31,2020-12-31,276789622.08
2021-04-28,2021-03-31,254480477.21
2021-08-10,2021-06-30,280047831.17
2021-10-30,2021-09-30,302712744.74
2022-03-10,2021-12-31,291401610.9
2022-04-26,2022-03-31,319611685.43
2022-08-26,2022-06-30,346904771.1
2022-10-31,2022-09-30,365030155.45
2023-04-12,2022-12-31,384959106.07
2023-04-28,2023-03-31,396426789.73
2023-08-29,2023-06-30,424411132.52
2023-10-31,2023-09-30,417877975.07
2024-04-19,2023-12-31,422320658.55
2024-04-30,2024-03-31,432897854.29
2024-08-30,2024-06-30,431823665.57
2024-10-31,2024-09-30,454413255.13
2025-03-28,2024-12-31,462611925.15
2025-04-30,2025-03-31,467157331.74
2025-08-30,2025-06-30,482354930.77
2025-10-31,2025-09-30,499694929.95
2026-03-31,2025-12-31,473174149.86
