date,period,value
2020-08-24,2020-03-31,5397512.31
2021-02-25,2020-09-30,10986658.05
2021-04-16,2020-12-31,22844037.35
2021-08-31,2020-06-30,10706644.1
2021-08-31,2021-06-30,6513856.33
2022-04-26,2021-12-31,28564735.87
2022-08-31,2022-06-30,44507462.99
2023-04-20,2022-12-31,62724195.46
2023-08-30,2023-06-30,10583574.17
2024-04-24,2023-12-31,70053003.35
2024-08-30,2024-06-30,5596792.83
2025-04-26,2024-12-31,66676497.54
2025-08-27,2025-06-30,24329696.84
2026-04-11,2025-12-31,78628813.87
