date,period,value
2020-08-24,2020-03-31,226162190.69
2021-02-25,2020-09-30,-392852141.07
2021-04-16,2020-12-31,-106217718.51
2021-08-31,2020-06-30,164323745.2
2021-08-31,2021-06-30,18826708.9
2022-04-26,2021-12-31,-245024145.54
2022-08-31,2022-06-30,438494547.25
2023-04-20,2022-12-31,-406549989.15
2023-08-30,2023-06-30,161952301.65
2024-04-24,2023-12-31,-539421973.89
2024-08-30,2024-06-30,-288797802.42
2025-04-26,2024-12-31,-1102815644.55
2025-08-27,2025-06-30,448876920.76
2026-04-11,2025-12-31,-479260895.53
