date,period,value
2021-08-28,2021-06-30,2087977.91
2021-10-30,2021-09-30,3309029.88
2022-04-15,2021-12-31,4202180.7
2022-04-28,2022-03-31,3496008.31
2022-08-27,2022-06-30,3344614.71
2022-10-29,2022-09-30,4506743.15
2023-04-28,2022-12-31,5195263.4
2023-04-28,2023-03-31,4706352.74
2023-08-30,2023-06-30,5786598.81
2023-10-28,2023-09-30,6623830.58
2024-04-27,2023-12-31,7137432.08
2024-04-27,2024-03-31,7352338.19
2024-08-28,2024-06-30,8710774.23
2024-10-30,2024-09-30,9988153.07
2025-04-26,2024-12-31,9906258.47
2025-04-26,2025-03-31,7625730.55
2025-08-28,2025-06-30,4482290.98
2025-10-30,2025-09-30,5578763.55
