date,period,value
2021-06-24,2020-12-31,260257495.53
2021-11-29,2021-06-30,429542022.25
2022-03-22,2021-12-31,702230904.6
2022-08-29,2022-06-30,665191318.38
2022-10-28,2022-09-30,782948845.04
2023-04-15,2022-12-31,744293396.87
2023-04-26,2023-03-31,744734678.43
2023-08-19,2023-06-30,511119472.11
2023-10-27,2023-09-30,363696814.7
2024-04-27,2023-12-31,362991888.41
2024-04-27,2024-03-31,294822188.89
2024-08-30,2024-06-30,537534290.4
2024-10-29,2024-09-30,810599504.67
2025-04-26,2024-12-31,1118498249.38
2025-04-26,2025-03-31,881186596.75
2025-08-23,2025-06-30,862568401.32
2025-10-29,2025-09-30,1103783606.18
