date,period,value
2020-08-17,2020-06-30,41750000.0
2020-10-28,2020-09-30,41750000.0
2021-04-23,2020-12-31,41750000.0
2021-04-28,2020-03-31,19250000.0
2022-10-29,2022-09-30,30000000.0
2023-04-27,2022-12-31,30000000.0
2023-10-28,2023-09-30,50500000.0
2024-04-26,2023-12-31,138017413.58
2024-04-26,2024-03-31,78865718.51
2024-08-31,2024-06-30,96177225.81
2024-10-30,2024-09-30,100654367.35
2025-04-29,2024-12-31,173496627.3
2025-04-29,2025-03-31,104914956.85
2025-08-29,2025-06-30,209135328.18
2025-10-30,2025-09-30,335135328.18
