date,period,value
2021-04-23,2020-12-31,2007.89
2021-08-26,2021-06-30,2955777.09
2022-04-26,2021-12-31,4814253.94
2022-08-30,2022-06-30,-1197638.49
2023-04-27,2022-12-31,-4973706.64
2023-08-30,2023-06-30,1231206.88
2024-04-26,2023-12-31,120962.29
2024-08-31,2024-06-30,-13745.81
2025-04-29,2024-12-31,8791929.52
2025-08-29,2025-06-30,2904831.25
