date,period,value
2020-04-29,2020-03-31,243414879.3
2020-08-29,2020-06-30,433738729.66
2020-10-31,2020-09-30,758509769.94
2021-04-29,2020-12-31,396168030.48
2021-04-29,2021-03-31,101157096.23
2021-08-16,2021-06-30,250085934.87
2021-10-30,2021-09-30,448032242.81
2022-04-09,2021-12-31,806033762.31
2022-04-26,2022-03-31,226829522.64
2022-08-26,2022-06-30,427143060.76
2022-10-29,2022-09-30,624990302.23
2023-04-15,2022-12-31,844109940.66
2023-04-29,2023-03-31,237076642.65
2023-08-30,2023-06-30,476112544.63
2023-10-28,2023-09-30,768143273.02
2024-04-13,2023-12-31,1543423323.53
2024-04-27,2024-03-31,700520746.69
2024-08-26,2024-06-30,1725415996.91
2024-10-29,2024-09-30,2230805134.75
2025-04-03,2024-12-31,777269105.71
2025-04-26,2025-03-31,280708848.04
2025-08-23,2025-06-30,844798385.5
2025-10-25,2025-09-30,2284481681.18
