date,period,value
2020-04-28,2020-03-31,10261174.85
2020-08-12,2020-06-30,15349801.65
2020-10-20,2020-09-30,13905445.98
2021-04-20,2020-12-31,14572795.56
2021-04-20,2021-03-31,14345654.16
2021-08-18,2021-06-30,14621495.31
2021-10-23,2021-09-30,18472987.02
2022-04-16,2021-12-31,18793552.13
2022-04-16,2022-03-31,17997719.08
2022-08-23,2022-06-30,18232716.09
2022-10-27,2022-09-30,17204541.89
2023-04-07,2022-12-31,18975701.93
2023-04-29,2023-03-31,18342730.06
2023-08-30,2023-06-30,16847818.1
2023-10-28,2023-09-30,14109274.97
2024-04-20,2023-12-31,18912699.3
2024-04-20,2024-03-31,17759221.04
2024-08-24,2024-06-30,16735670.23
2024-10-26,2024-09-30,16513803.66
2025-04-18,2024-12-31,15203604.53
2025-04-18,2025-03-31,15439885.34
2025-08-23,2025-06-30,14944494.91
2025-10-29,2025-09-30,15989124.28
