date,period,value
2020-10-13,2020-06-30,-1422317.23
2021-06-08,2020-12-31,37822900.0
2021-10-08,2021-06-30,-36067900.0
2022-06-20,2021-03-31,50116713.11
2022-06-20,2021-12-31,64557131.42
2022-06-20,2022-03-31,-29363904.0
2022-08-31,2022-06-30,-30751942.21
2023-04-29,2022-12-31,122656421.11
2023-08-29,2023-06-30,-91948393.54
2024-02-27,2023-12-31,-19323480.07
2024-08-31,2024-06-30,456736545.83
2025-04-26,2024-12-31,693584677.63
2025-08-22,2025-06-30,-211950396.29
2026-02-28,2025-12-31,462229148.67
