date,period,value
2020-10-13,2020-06-30,14233866.0
2021-06-08,2020-12-31,19082200.0
2021-10-08,2021-06-30,9026700.0
2022-06-20,2021-03-31,-656432.53
2022-06-20,2021-12-31,14011340.99
2022-06-20,2022-03-31,780829.11
2022-08-31,2022-06-30,13365528.39
2023-04-29,2022-12-31,39206549.42
2023-08-29,2023-06-30,45851551.08
2024-02-27,2023-12-31,53165368.68
2024-08-31,2024-06-30,7522744.63
2025-04-26,2024-12-31,94568349.74
2025-08-22,2025-06-30,83322883.42
2026-02-28,2025-12-31,108058947.71
