date,period,value
2020-10-13,2020-06-30,1817806.55
2021-06-08,2020-12-31,-3845394.44
2021-10-08,2021-06-30,-917930.72
2022-06-20,2021-03-31,339208.97
2022-06-20,2021-12-31,-2032449.26
2022-06-20,2022-03-31,-591407.52
2022-08-31,2022-06-30,5240209.11
2022-10-28,2021-09-30,-1720640.99
2022-10-28,2022-09-30,9655982.84
2023-04-29,2022-12-31,9964031.98
2023-04-29,2023-03-31,-1370901.82
2023-08-29,2023-06-30,4649628.37
2023-10-31,2023-09-30,3753634.53
2024-02-27,2023-12-31,-5204.4
2024-04-30,2024-03-31,-139748.86
2024-08-31,2024-06-30,1373224.59
2024-10-31,2024-09-30,-9257320.3
2025-04-26,2024-12-31,-1808264.6
2025-04-30,2025-03-31,-1433729.57
2025-08-22,2025-06-30,708822.28
2025-10-31,2025-09-30,-5664123.46
2026-02-28,2025-12-31,-5426671.95
