date,period,value
2020-10-13,2020-06-30,2861993.89
2021-06-08,2020-12-31,30046000.0
2021-10-08,2021-06-30,3618200.0
2022-06-20,2021-03-31,1799091.85
2022-06-20,2021-12-31,9438931.82
2022-06-20,2022-03-31,2832779.16
2022-08-31,2022-06-30,-304758.93
2023-04-29,2022-12-31,2738197.19
2023-08-29,2023-06-30,-563200.18
2024-02-27,2023-12-31,18174808.68
2024-08-31,2024-06-30,21076184.21
2025-04-26,2024-12-31,51240752.52
2025-08-22,2025-06-30,29649530.79
2026-02-28,2025-12-31,145096425.56
