date,period,value
2022-03-29,2021-12-31,1704270.75
2022-04-27,2022-03-31,1589388.98
2022-08-25,2022-06-30,1418750.96
2022-10-28,2022-09-30,1308390.0
2023-03-25,2022-12-31,3647913.12
2023-04-28,2023-03-31,3442195.17
2023-08-26,2023-06-30,3236476.97
2023-10-27,2023-09-30,3264018.29
2024-03-23,2023-12-31,3478912.58
2024-04-27,2024-03-31,3631382.52
2024-08-29,2024-06-30,3105455.82
2024-10-26,2024-09-30,2922798.37
2025-04-17,2024-12-31,12259563.9
2025-04-29,2025-03-31,11274030.92
2025-08-29,2025-06-30,12223692.92
2025-10-25,2025-09-30,12075382.68
