date,period,value
2021-04-29,2020-12-31,1266885122.53
2021-04-29,2021-03-31,1266885122.53
2021-08-09,2021-06-30,1287898105.81
2021-10-28,2021-09-30,1257120265.59
2022-04-20,2021-12-31,1266447273.8
2022-04-20,2022-03-31,1286844861.92
2022-08-20,2022-06-30,1317441244.12
2022-10-26,2022-09-30,1318099230.83
2023-04-29,2022-12-31,1238363701.98
2023-04-29,2023-03-31,1238415299.24
2023-08-18,2023-06-30,1355243675.92
2023-10-28,2023-09-30,1348095649.05
2024-04-30,2023-12-31,1306222409.31
2024-04-30,2024-03-31,1268719101.75
2024-08-24,2024-06-30,1291573941.93
2024-10-28,2024-09-30,1382501557.44
2025-04-29,2024-12-31,1357813212.89
2025-04-29,2025-03-31,1354651575.66
2025-08-26,2025-06-30,1355200382.26
2025-10-28,2025-09-30,1341658650.98
