date,period,value
2020-04-29,2020-03-31,19507490.78
2020-08-25,2020-06-30,42619539.94
2020-10-29,2020-09-30,60672304.89
2021-04-27,2020-12-31,77986544.05
2021-04-29,2021-03-31,19585685.79
2021-08-31,2021-06-30,39118268.36
2021-10-27,2021-09-30,56133499.26
2022-04-19,2021-12-31,74590913.24
2022-04-26,2022-03-31,15241614.68
2022-08-30,2022-06-30,125105872.56
2022-10-25,2022-09-30,145221370.32
2023-04-18,2022-12-31,165658034.72
2023-04-25,2023-03-31,20254462.66
2023-08-22,2023-06-30,150488135.7
2023-10-31,2023-09-30,167030952.49
2024-04-23,2023-12-31,184123758.47
2024-04-30,2024-03-31,23272490.42
2024-08-27,2024-06-30,115835232.53
2024-10-29,2024-09-30,133278923.26
2025-04-22,2024-12-31,150791798.91
2025-04-29,2025-03-31,19574062.62
2025-08-26,2025-06-30,124932926.1
2025-10-28,2025-09-30,140536339.86
