date,period,value
2020-04-30,2020-03-31,43171807.91
2020-08-21,2020-06-30,64000052.21
2020-10-31,2020-09-30,62737881.16
2021-03-31,2020-12-31,59742386.34
2021-04-30,2021-03-31,79950828.05
2021-08-26,2021-06-30,96567143.85
2021-10-30,2021-09-30,70110298.55
2022-04-12,2021-12-31,64356138.51
2022-04-29,2022-03-31,50468433.83
2022-08-17,2022-06-30,51909360.08
2022-10-29,2022-09-30,47495037.29
2023-04-20,2022-12-31,56037454.3
2023-04-29,2023-03-31,59006017.34
2023-08-30,2023-06-30,54458717.02
2023-10-31,2023-09-30,57723496.76
2024-04-30,2023-12-31,55706631.41
2024-04-30,2024-03-31,53773061.25
2024-08-29,2024-06-30,46746210.55
2024-10-28,2024-09-30,47375462.86
2025-04-10,2024-12-31,44033004.73
2025-04-29,2025-03-31,45624705.97
2025-08-28,2025-06-30,46149420.94
2025-10-25,2025-09-30,37642911.66
