date,period,value
2021-03-31,2020-12-31,13576508.63
2021-04-29,2021-03-31,13728734.25
2021-08-26,2021-06-30,12162514.92
2021-10-23,2021-09-30,12099168.16
2022-02-22,2021-12-31,12138576.48
2022-04-27,2022-03-31,11941055.77
2022-08-23,2022-06-30,11649173.11
2022-10-28,2022-09-30,11805039.79
2023-03-16,2022-12-31,11727867.35
2023-04-28,2023-03-31,11437440.94
2023-08-29,2023-06-30,11335405.03
2023-10-28,2023-09-30,11638030.41
2024-04-02,2023-12-31,11973030.62
2024-04-23,2024-03-31,12609804.13
2024-08-23,2024-06-30,12845006.21
2024-10-24,2024-09-30,13143017.96
2025-03-29,2024-12-31,10919388.08
2025-04-28,2025-03-31,11252839.0
2025-08-21,2025-06-30,11817411.73
2025-10-25,2025-09-30,12332713.13
2026-03-21,2025-12-31,12609860.31
