date,period,value
2020-04-30,2020-03-31,3861338999.37
2020-08-25,2020-06-30,3788470156.35
2020-10-30,2020-09-30,3298721181.64
2021-04-27,2020-12-31,4205646380.23
2021-04-30,2021-03-31,5282670628.24
2021-08-24,2021-06-30,5418914820.35
2021-10-29,2021-09-30,5895940359.44
2022-03-29,2021-12-31,5626682318.54
2022-04-28,2022-03-31,5154991486.25
2022-08-30,2022-06-30,4709128702.11
2022-10-29,2022-09-30,4494150922.92
2023-04-04,2022-12-31,3828223090.02
2023-04-28,2023-03-31,3068903359.15
2023-08-29,2023-06-30,5353549732.79
2023-10-31,2023-09-30,6695686215.76
2024-04-30,2023-12-31,7059026351.92
2024-04-30,2024-03-31,6513324599.65
2024-08-27,2024-06-30,6252882807.39
2024-10-29,2024-09-30,7337887499.76
2025-04-22,2024-12-31,6820423538.18
2025-04-29,2025-03-31,6981916047.77
2025-08-26,2025-06-30,5330763765.23
2025-10-22,2025-09-30,4549065036.28
