date,period,value
2020-04-29,2020-03-31,155486671.97
2020-08-26,2020-06-30,151785550.84
2020-10-28,2020-09-30,151862643.91
2021-04-10,2020-12-31,152432092.66
2021-04-29,2021-03-31,150448358.14
2021-08-28,2021-06-30,149180308.22
2021-10-29,2021-09-30,146644759.02
2022-04-09,2021-12-31,149172166.25
2022-04-28,2022-03-31,168149970.04
2022-08-27,2022-06-30,175627231.69
2022-10-29,2022-09-30,173513515.69
2023-04-08,2022-12-31,171474848.86
2023-04-28,2023-03-31,170191491.57
2023-08-26,2023-06-30,330675835.6
2023-10-28,2023-09-30,401167724.04
2024-04-09,2023-12-31,378881814.63
2024-04-30,2024-03-31,371913759.21
2024-08-29,2024-06-30,365919286.86
2024-10-26,2024-09-30,356029091.3
2025-04-09,2024-12-31,349441517.87
2025-04-30,2025-03-31,343146471.51
2025-08-28,2025-06-30,339120828.82
2025-10-25,2025-09-30,336525201.98
2026-03-31,2025-12-31,331406885.87
