date,period,value
2020-04-25,2020-03-31,-169653065.47
2020-07-25,2020-06-30,-220968434.09
2020-10-22,2020-09-30,25180821.65
2021-03-05,2020-12-31,348651710.54
2021-04-15,2021-03-31,320455715.54
2021-07-27,2021-06-30,749317845.46
2021-10-20,2021-09-30,1139103232.71
2022-04-20,2021-12-31,1055560298.94
2022-04-27,2022-03-31,176633682.22
2022-07-23,2022-06-30,200290238.38
2022-10-28,2022-09-30,110980254.37
2023-03-25,2022-12-31,158182033.15
2023-04-15,2023-03-31,-29275939.32
2023-08-12,2023-06-30,37343707.9
2023-10-27,2023-09-30,221655203.65
2024-03-13,2023-12-31,288509403.19
2024-04-17,2024-03-31,177664926.49
2024-07-26,2024-06-30,241907343.35
2024-10-25,2024-09-30,301992109.07
2025-03-27,2024-12-31,335046598.05
2025-04-24,2025-03-31,116713426.25
2025-08-08,2025-06-30,95769148.91
2025-10-25,2025-09-30,224279785.8
