date,period,value
2020-04-25,2020-03-31,2127568988.72
2020-07-25,2020-06-30,4178874716.45
2020-10-22,2020-09-30,6544133573.48
2021-03-05,2020-12-31,9093019289.46
2021-04-15,2021-03-31,2600516446.91
2021-07-27,2021-06-30,5454308080.85
2021-10-20,2021-09-30,8112556633.04
2022-04-20,2021-12-31,10577230661.76
2022-04-27,2022-03-31,3127666858.55
2022-07-23,2022-06-30,6193570381.06
2022-10-28,2022-09-30,9107393275.74
2023-03-25,2022-12-31,11436919068.19
2023-04-15,2023-03-31,3365129508.22
2023-08-12,2023-06-30,6450944837.05
2023-10-27,2023-09-30,9619387978.81
2024-03-13,2023-12-31,11800210366.34
2024-04-17,2024-03-31,2494474139.89
2024-07-26,2024-06-30,5259488942.72
2024-10-25,2024-09-30,7744903559.52
2025-03-27,2024-12-31,10442743047.73
2025-04-24,2025-03-31,2856598131.39
2025-08-08,2025-06-30,5849623671.81
2025-10-25,2025-09-30,8412748982.66
