date,period,value
2020-11-23,2020-06-30,-848560.78
2021-04-30,2020-12-31,-9763869.22
2021-05-24,2020-03-31,-1331619.55
2021-05-24,2021-03-31,1678494.04
2021-08-23,2021-06-30,10302670.37
2021-10-28,2020-09-30,54038.47
2021-10-28,2021-09-30,8835627.91
2022-04-13,2021-12-31,5501055.67
2022-04-13,2022-03-31,-1476978.16
2022-08-20,2022-06-30,605422.46
2022-10-25,2022-09-30,5491551.29
2023-03-08,2022-12-31,13796901.47
2023-04-18,2023-03-31,10345094.95
2023-08-15,2023-06-30,13072894.31
2023-10-24,2023-09-30,21819566.36
2024-04-10,2023-12-31,25354500.26
2024-04-23,2024-03-31,10223623.7
2024-08-14,2024-06-30,19899752.75
2024-10-22,2024-09-30,33884217.11
2025-04-18,2024-12-31,34508825.41
2025-04-18,2025-03-31,6692256.6
2025-08-19,2025-06-30,21351456.92
2025-10-28,2025-09-30,25216761.12
