date,period,value
2020-12-10,2020-06-30,4491464669.48
2021-04-26,2020-12-31,5328728134.6
2021-10-15,2021-06-30,5852291648.88
2022-03-23,2021-12-31,6174168643.54
2022-04-27,2022-03-31,6129127891.13
2022-08-23,2022-06-30,6255066443.42
2022-10-26,2022-09-30,6308960335.62
2023-04-25,2022-12-31,6266222123.69
2023-04-25,2023-03-31,6351737232.51
2023-08-29,2023-06-30,6551471266.95
2023-10-27,2023-09-30,6705429454.73
2024-04-23,2023-12-31,6841574793.79
2024-04-23,2024-03-31,6911853653.3
2024-08-27,2024-06-30,6948871242.07
2024-10-29,2024-09-30,7097931758.99
2025-04-22,2024-12-31,9835455382.56
2025-04-22,2025-03-31,9911578846.73
2025-08-28,2025-06-30,9819263440.9
2025-10-30,2025-09-30,9519967561.84
2026-03-31,2025-12-31,9544782474.5
