date,period,value
2022-06-06,2020-12-31,2063500.0
2022-06-06,2021-12-31,16654100.0
2022-09-22,2022-06-30,14834700.0
2023-02-17,2022-12-31,13479337.2
2023-04-18,2023-03-31,15927193.63
2023-07-28,2023-06-30,13563976.01
2023-10-24,2023-09-30,18180498.14
2024-03-22,2023-12-31,11725716.46
2024-04-20,2024-03-31,26760477.07
2024-07-25,2024-06-30,23647138.73
2024-10-18,2024-09-30,50133766.43
2025-03-20,2024-12-31,36487875.92
2025-04-18,2025-03-31,34034949.48
2025-07-22,2025-06-30,31965932.16
2025-10-18,2025-09-30,58206985.8
2026-03-20,2025-12-31,37112934.66
