date,period,value
2020-04-29,2020-03-31,67863888.67
2020-08-28,2020-06-30,68521718.02
2020-10-30,2020-09-30,89968500.99
2021-04-30,2020-12-31,130278061.74
2021-04-30,2021-03-31,115442905.43
2021-08-24,2021-06-30,184400413.2
2021-10-26,2021-09-30,258193889.9
2022-04-13,2021-12-31,313220510.34
2022-04-29,2022-03-31,385487559.01
2022-08-30,2022-06-30,423755481.67
2022-10-31,2022-09-30,522031036.14
2023-03-31,2022-12-31,495244704.15
2023-04-28,2023-03-31,446165654.96
2023-08-30,2023-06-30,442535334.07
2023-10-31,2023-09-30,522824926.5
2024-03-28,2023-12-31,514289757.63
2024-04-25,2024-03-31,531743161.53
2024-08-30,2024-06-30,711103702.58
2024-10-30,2024-09-30,818079152.73
2025-04-29,2024-12-31,991238860.33
2025-04-29,2025-03-31,1226643517.01
2025-08-28,2025-06-30,1416546313.51
2025-10-29,2025-09-30,1481199444.99
