date,period,value
2020-10-30,2020-09-30,-46530.99
2021-04-20,2020-12-31,-180691.84
2021-04-29,2021-03-31,-31081.46
2021-08-27,2021-06-30,-111542.95
2021-10-29,2021-09-30,-43250.49
2022-04-27,2021-12-31,-84518.03
2022-04-27,2022-03-31,-39112.43
2022-08-27,2022-06-30,128364.39
2022-10-28,2022-09-30,229323.59
2023-04-20,2022-12-31,317214.27
2023-04-28,2023-03-31,-60901.31
2023-08-10,2023-06-30,126296.37
2023-10-25,2023-09-30,101941.47
2024-03-30,2023-12-31,57666.5
2024-04-29,2024-03-31,10670.14
2024-08-23,2024-06-30,25180.72
2024-10-29,2024-09-30,-28644.67
2025-03-29,2024-12-31,60258.34
2025-04-26,2025-03-31,-7833.91
2025-08-27,2025-06-30,-21169.78
2025-10-29,2025-09-30,-57284.76
