date,period,value
2020-10-27,2020-09-30,168584400.0
2021-04-30,2020-12-31,549418815.18
2021-10-26,2021-09-30,0.0
2022-03-29,2021-12-31,282967923.76
2022-08-10,2022-06-30,178449280.16
2022-10-29,2022-09-30,487563236.24
2023-03-28,2022-12-31,473039536.24
2023-10-31,2023-09-30,528573724.82
2024-04-30,2023-12-31,628573724.82
2024-08-27,2024-06-30,5000000.0
2025-03-29,2024-12-31,294967659.23
2025-08-28,2025-06-30,2131000000.0
2025-10-31,2025-09-30,629000000.0
2026-03-31,2025-12-31,2608000000.0
