date,period,value
2020-08-25,2020-06-30,1696061990.54
2020-10-27,2020-09-30,149623980.89
2021-08-24,2021-06-30,6447441059.05
2021-10-26,2021-09-30,5944661848.37
2022-03-29,2021-12-31,1686642072.01
2022-04-22,2022-03-31,698523677.68
2022-08-10,2022-06-30,4508371409.14
2022-10-29,2022-09-30,0.0
2023-03-28,2022-12-31,915266713.27
2023-04-29,2023-03-31,597196606.27
2023-08-29,2023-06-30,2310759821.1
2024-04-30,2024-03-31,1910834710.09
2024-08-27,2024-06-30,1704577514.24
2024-10-31,2024-09-30,0.0
2025-04-30,2025-03-31,4546942165.57
2025-08-28,2025-06-30,6972604190.9
2025-10-31,2025-09-30,8272683721.22
2026-03-31,2025-12-31,4240064643.81
