date,period,value
2020-04-28,2020-03-31,120006476.71
2020-08-25,2020-06-30,2793842318.35
2021-04-30,2020-12-31,1961009315.55
2021-04-30,2021-03-31,336215503.68
2021-10-26,2021-09-30,0.0
2022-08-10,2022-06-30,396830732.68
2022-10-29,2022-09-30,0.0
2023-08-29,2023-06-30,487053630.17
2024-04-30,2024-03-31,5722387945.35
2024-08-27,2024-06-30,992721607.71
2024-10-31,2024-09-30,2978493733.1
2025-03-29,2024-12-31,199015186.23
2025-04-30,2025-03-31,1687816043.95
2025-08-28,2025-06-30,1881426570.39
2025-10-31,2025-09-30,1982539981.35
2026-03-31,2025-12-31,2409504948.98
