date,period,value
2020-04-28,2020-03-31,1455441524.04
2020-08-25,2020-06-30,2493985514.61
2020-10-27,2020-09-30,4959530704.77
2021-04-30,2020-12-31,9494063040.0
2021-04-30,2021-03-31,3334553228.39
2021-08-24,2021-06-30,12164149510.0
2021-10-26,2021-09-30,14661256369.94
2022-03-29,2021-12-31,26217812770.0
2022-04-22,2022-03-31,6448901446.77
2022-08-10,2022-06-30,10805030539.75
2022-10-29,2022-09-30,15565030539.75
2023-03-28,2022-12-31,18018666850.0
2023-08-29,2023-06-30,6782490228.83
2023-10-31,2023-09-30,12110311631.83
2024-04-30,2023-12-31,21930806690.0
2024-04-30,2024-03-31,493960946.84
2024-08-27,2024-06-30,2019400782.48
2024-10-31,2024-09-30,3023828151.4
2025-03-29,2024-12-31,25814418880.0
2025-04-30,2025-03-31,8877322050.0
2025-08-28,2025-06-30,2060000000.0
2025-10-31,2025-09-30,14519212930.0
2026-03-31,2025-12-31,16106507150.0
