date,period,value
2020-04-28,2020-03-31,27446809.6
2020-08-25,2020-06-30,17217788.18
2020-10-27,2020-09-30,19586974.47
2021-04-30,2020-12-31,52769802.13
2021-04-30,2021-03-31,-15835804.99
2021-08-24,2021-06-30,-34264740.9
2021-10-26,2021-09-30,-44662836.44
2022-03-29,2021-12-31,-31213777.12
2022-04-22,2022-03-31,753615.43
2022-08-10,2022-06-30,24405488.99
2022-10-29,2022-09-30,80748593.58
2023-03-28,2022-12-31,48750283.93
2023-04-29,2023-03-31,39415254.57
2023-08-29,2023-06-30,42974454.28
2023-10-31,2023-09-30,16418013.14
2024-04-30,2023-12-31,20785779.97
2024-04-30,2024-03-31,-19161125.86
2024-08-27,2024-06-30,-24088536.93
2024-10-31,2024-09-30,-70769781.75
2025-03-29,2024-12-31,3049998.81
2025-04-30,2025-03-31,12320526.54
2025-08-28,2025-06-30,-8717615.02
2025-10-31,2025-09-30,-18804965.88
2026-03-31,2025-12-31,-6642515.37
