date,period,value
2020-04-28,2020-03-31,5879716.65
2020-08-25,2020-06-30,10930838.57
2020-10-27,2020-09-30,16492377.33
2021-04-30,2020-12-31,16544680.08
2021-04-30,2021-03-31,7273242.97
2021-08-24,2021-06-30,13921088.16
2021-10-26,2021-09-30,23408829.19
2022-03-29,2021-12-31,28465919.14
2022-04-22,2022-03-31,7632712.06
2022-08-10,2022-06-30,36454131.82
2022-10-29,2022-09-30,81950041.2
2023-03-28,2022-12-31,66530261.1
2023-04-29,2023-03-31,9015317.83
2023-08-29,2023-06-30,51232148.48
2023-10-31,2023-09-30,68704214.95
2024-04-30,2023-12-31,33504535.69
2024-04-30,2024-03-31,9325794.2
2024-08-27,2024-06-30,18355906.52
2024-10-31,2024-09-30,41994795.61
2025-03-29,2024-12-31,55802653.94
2025-04-30,2025-03-31,12114343.0
2025-08-28,2025-06-30,36205561.29
2025-10-31,2025-09-30,47646622.53
2026-03-31,2025-12-31,57621665.33
